Employee_ID,Employee_Name,Age,Gender,Department,Job_Role,Education_Level,Monthly_Income,Experience_Years,Work_Location,Distance_From_Home_KM,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Relationship_With_Manager,Training_Hours_Last_Year,Years_Since_Last_Promotion,Salary_Hike_Percent,Projects_Handled,Absenteeism_Days,Stress_Level,Performance_Rating,Attrition,Attrition_Reason,Joining_Date,Email,Phone_Number,Attrition_Risk_Score
EMP00125,Aniruddh Devan,42,Female,IT,Data Analyst,Diploma,141712,12,Kolkata,19,No,1,3,1,2,36,3,0,5,17,4,5,No,Not Provided,06-05-2024,eva28@hotmail.com,908966147,12
EMP00126,Mishti Baral,53,Female,Operations,Supply Chain Analyst,MBA,76739,28,Pune,7,Yes,3,3,3,5,23,9,0,10,15,2,2,No,Not Provided,31-03-2017,ywable@ranganathan-venkatesh.com,5329968665,8
EMP00128,Navya Bali,43,Female,Operations,Supply Chain Analyst,MBA,165359,22,Pune,32,Yes,2,3,5,5,15,9,6,1,10,5,4,No,Not Provided,17-05-2025,utank@yahoo.com,6816929379,11
EMP00129,Ira Sarma,56,Female,HR,HR Manager,Diploma,177782,35,Pune,5,Yes,3,3,4,4,21,10,18,14,0,3,2,No,Not Provided,25-10-2017,elakshiswamy@gmail.com,8623898727,6
EMP00130,Pranay Gara,40,Other,HR,HR Executive,Masters,114042,13,Kolkata,14,No,3,2,4,4,67,3,8,8,21,2,2,No,Not Provided,15-11-2019,sodhianaya@gmail.com,595477773,3
EMP00131,Tejas Barman,27,Female,Operations,Operations Executive,Bachelors,59180,2,Bangalore,9,No,3,1,5,5,0,2,0,12,14,2,5,No,Not Provided,10-01-2021,nkothari@ramaswamy.net,9992785837,7
EMP00132,Tarini Chaudhari,27,Male,HR,Recruiter,MBA,53893,5,Kolkata,30,No,3,4,4,1,64,3,20,6,5,5,1,No,Not Provided,27-01-2025,rajagopalelakshi@subramaniam.com,9036113990,6
EMP00133,Aayush Saran,39,Other,Finance,Accountant,Diploma,76791,13,Pune,35,No,3,1,4,4,80,8,1,3,12,5,2,No,Not Provided,13-04-2020,arnavbarad@borde-khurana.net,1047550091,11
EMP00134,Vanya Agrawal,43,Male,Finance,Finance Manager,Diploma,58260,13,Chennai,16,Yes,3,2,4,1,17,9,22,14,14,1,4,No,Not Provided,29-08-2019,emirdevan@tripathi-dave.net,5814225884,11
EMP00135,Uthkarsh Grewal,60,Female,IT,BI Developer,Diploma,152061,40,Mumbai,33,No,4,1,2,4,34,4,17,11,7,5,5,No,Not Provided,19-08-2016,subramanianmohanlal@soni-bora.com,7271422367,11
EMP00136,Nehmat Kapadia,42,Female,IT,BI Developer,MBA,121176,15,Bangalore,19,Yes,2,2,1,5,79,6,14,11,12,1,4,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",31-07-2024,biswasvedika@gmail.com,2568138635,14
EMP00137,Rasha Varghese,51,Other,IT,System Admin,MBA,108569,29,Delhi,34,No,4,4,2,2,46,5,12,14,16,5,4,No,Not Provided,09-03-2025,yuvraj-kata@ben-bhakta.com,18000948,12
EMP00138,Kartik Goyal,39,Male,Marketing,SEO Specialist,Bachelors,106378,9,Bangalore,24,No,1,5,3,2,20,1,10,12,17,4,5,No,Not Provided,23-02-2025,sshah@gmail.com,1291258875,10
EMP00139,Arnav Raj,55,Female,Sales,Business Development Associate,Masters,47174,33,Bangalore,14,Yes,3,5,2,1,50,7,3,12,7,4,2,Yes,"Overtime, Manager Issues, High Stress",06-03-2025,ishitagoswami@yahoo.com,7099078746,15
EMP00140,Yashvi Dash,41,Female,Operations,Supply Chain Analyst,Bachelors,114208,18,Chennai,40,No,5,3,2,4,79,2,15,4,2,5,2,No,Not Provided,03-08-2022,seher93@yahoo.com,6633202921,6
EMP00141,Indranil Thaker,59,Female,Finance,Finance Manager,Bachelors,142999,34,Hyderabad,27,No,4,4,1,2,34,9,2,1,3,5,1,No,Not Provided,04-03-2021,ranbirvenkatesh@gmail.com,5742944586,12
EMP00142,Azad Sood,30,Other,IT,Software Engineer,Masters,92057,1,Chennai,10,No,4,2,4,1,31,7,23,12,5,2,4,No,Not Provided,19-03-2022,dmand@hotmail.com,8877180149,9
EMP00143,Amira Bhattacharyya,56,Other,HR,HR Executive,MBA,111296,27,Bangalore,24,No,4,1,5,1,35,9,5,2,16,4,3,No,Not Provided,22-09-2019,raghavhanda@gmail.com,3051849745,12
EMP00144,Bhavin Goel,31,Female,IT,BI Developer,Masters,163672,1,Bangalore,39,Yes,2,2,3,5,15,3,21,9,21,3,4,No,Not Provided,14-09-2018,jhagatik@gmail.com,6485121757,9
EMP00145,Nitya Khanna,42,Female,IT,BI Developer,MBA,138165,17,Mumbai,2,Yes,1,3,3,3,50,4,18,5,0,2,3,No,Not Provided,03-11-2022,adutta@salvi.com,1131155619,5
EMP00146,Vaibhav Salvi,22,Male,Finance,Accountant,Masters,104284,0,Delhi,26,No,2,1,4,5,4,5,12,8,6,5,2,No,Not Provided,05-10-2024,daspihu@bir.com,1887759170,12
EMP00147,Elakshi Lalla,54,Female,IT,System Admin,Bachelors,120291,33,Pune,39,No,5,4,1,5,65,1,7,7,4,3,3,No,Not Provided,08-03-2025,krish91@hotmail.com,531288481,3
EMP00148,Urvi Kala,53,Female,Customer Support,Support Executive,Diploma,146369,29,Hyderabad,29,Yes,1,3,3,1,18,4,21,14,23,5,2,Yes,"Poor Work Life Balance, Overtime, Manager Issues",09-07-2023,ojas85@mann.com,6715358846,13
EMP00149,Aarush Kadakia,24,Female,HR,HR Executive,Masters,157134,0,Chennai,11,Yes,4,3,2,5,23,9,7,8,15,3,4,No,Not Provided,14-10-2018,drishya98@yahoo.com,7018458597,6
EMP00150,Hrishita Sane,53,Male,Operations,Supply Chain Analyst,Diploma,82226,26,Kolkata,10,Yes,5,1,5,4,80,3,3,9,23,4,4,No,Not Provided,25-02-2026,shamik77@gmail.com,5170335054,10
EMP00151,Sara Sama,60,Other,Marketing,SEO Specialist,Diploma,128313,33,Pune,26,No,2,1,4,1,5,1,25,4,23,2,4,No,Not Provided,16-06-2019,Not Generated,5341500651,9
EMP00152,Drishya Chhabra,36,Other,Operations,Operations Executive,Bachelors,140846,9,Mumbai,24,No,1,4,1,3,56,0,11,10,16,4,4,No,Not Provided,20-04-2024,nayantara31@hotmail.com,5732176407,10
EMP00153,Adira Hayre,22,Male,Customer Support,Support Executive,MBA,53382,0,Bangalore,30,Yes,2,1,4,3,54,3,8,12,0,2,4,No,Not Provided,24-11-2016,manikyakothari@yahoo.com,7002663160,11
EMP00154,Rhea Kurian,35,Other,Operations,Supply Chain Analyst,MBA,106711,14,Delhi,21,No,2,4,3,5,10,0,2,11,1,1,2,No,Not Provided,19-01-2022,ghoseanahi@singhal.org,2068961942,7
EMP00155,Manikya Acharya,33,Other,Marketing,Content Strategist,Bachelors,50694,11,Pune,28,Yes,1,2,4,4,64,1,10,3,12,1,4,No,Not Provided,20-08-2019,shraytella@chaudhry.info,623073857,9
EMP00156,Badal Char,29,Female,Operations,Operations Executive,Bachelors,146917,0,Bangalore,7,No,4,4,5,2,11,0,8,15,2,2,4,No,Not Provided,14-07-2023,gokulmadan@kulkarni-taneja.com,8510206906,4
EMP00157,Arnav Devi,45,Female,Sales,Business Development Associate,Masters,40168,15,Kolkata,28,No,2,1,5,4,8,0,3,9,8,1,1,No,Not Provided,09-09-2016,gangulylakshit@bahl.com,4839703278,9
EMP00158,Diya Karpe,30,Female,Finance,Accountant,MBA,139564,3,Chennai,29,Yes,2,4,1,4,32,5,24,11,24,4,2,Yes,"Poor Work Life Balance, Overtime, High Stress",20-12-2022,madhupvarughese@hotmail.com,1086726193,15
EMP00159,Neysa Bawa,51,Other,IT,Data Analyst,Diploma,64792,23,Mumbai,6,No,2,5,3,5,29,9,22,7,25,3,1,No,Not Provided,02-05-2023,fganguly@hans-taneja.com,8106434307,5
EMP00160,Azad Sanghvi,30,Female,IT,BI Developer,Bachelors,30464,4,Bangalore,9,No,5,5,3,2,49,8,9,9,8,3,3,No,Not Provided,08-03-2024,brahmbhattzaina@hotmail.com,3417593792,4
EMP00161,Devansh Rau,43,Female,Operations,Supply Chain Analyst,Diploma,56280,18,Mumbai,18,Yes,1,5,4,5,33,8,0,4,17,5,2,No,Not Provided,19-11-2025,rashakulkarni@hotmail.com,3463948454,12
EMP00162,Shlok Shah,26,Male,HR,HR Executive,Masters,177263,0,Hyderabad,6,Yes,2,3,2,2,2,2,12,8,5,4,3,No,Not Provided,08-06-2016,azacharia@hotmail.com,8424445151,12
EMP00163,Ryan Babu,33,Other,HR,HR Executive,Diploma,71614,6,Kolkata,19,Yes,1,1,1,3,51,2,5,7,16,3,3,No,Not Provided,07-04-2024,vedika21@varma.biz,7196246454,12
EMP00164,Dhanuk Amble,34,Other,Operations,Supply Chain Analyst,Diploma,170061,6,Mumbai,37,Yes,4,2,2,2,58,8,10,7,23,5,2,Yes,"Overtime, Low Job Satisfaction, Manager Issues",15-09-2023,bsampath@hotmail.com,1459304733,15
EMP00165,Hrishita Chanda,35,Male,HR,Recruiter,Masters,90472,5,Mumbai,10,No,4,1,3,4,35,10,4,12,10,1,4,No,Not Provided,08-03-2021,anayagopal@setty.net,5974109156,9
EMP00166,Samar Luthra,22,Male,Marketing,SEO Specialist,Masters,118575,0,Pune,21,Yes,4,5,4,2,68,1,14,2,0,2,5,No,Not Provided,01-06-2017,vedika82@gmail.com,297756063,4
EMP00167,Sahil Goda,36,Male,Marketing,Content Strategist,Bachelors,116781,7,Mumbai,23,Yes,1,1,5,4,23,9,20,14,23,1,2,No,Not Provided,24-01-2025,chopraazad@yahoo.com,8794544668,12
EMP00168,Purab Shah,35,Other,HR,Recruiter,MBA,142151,7,Bangalore,25,No,4,2,3,2,42,0,14,7,12,5,3,No,Not Provided,19-06-2019,bobalkiara@gmail.com,1471707883,9
EMP00169,Zoya Majumdar,51,Male,Marketing,Marketing Manager,MBA,47728,24,Chennai,15,No,2,3,5,2,49,7,12,5,11,5,1,No,Not Provided,11-11-2023,rshenoy@yahoo.com,6281994207,10
EMP00170,Vivaan Ghosh,30,Other,Operations,Supply Chain Analyst,MBA,135354,1,Noida,20,No,3,1,5,4,44,3,13,5,17,2,4,No,Not Provided,07-06-2017,gaderomil@yahoo.com,6342940445,3
EMP00171,Shalv Kalita,25,Male,Sales,Business Development Associate,Masters,49237,0,Delhi,5,Yes,3,4,5,3,55,9,18,14,22,3,4,No,Not Provided,17-08-2021,mbhargava@chaudhuri.com,9277729011,6
EMP00172,Himmat Kant,38,Male,Marketing,Marketing Manager,Diploma,149857,17,Chennai,12,Yes,4,5,3,2,64,1,6,5,4,5,4,No,Not Provided,19-08-2024,skothari@ram.info,5362603018,7
EMP00173,Anaya Gole,30,Male,Customer Support,Customer Success Manager,Diploma,114620,2,Pune,37,Yes,3,1,3,5,58,3,17,15,24,4,4,No,Not Provided,06-11-2020,shethzaina@yahoo.com,6194548272,11
EMP00174,Jhanvi Bahl,49,Other,Marketing,SEO Specialist,MBA,35953,27,Mumbai,32,Yes,5,4,1,3,26,7,6,5,8,2,5,No,Not Provided,21-02-2019,hloke@sem.info,6296982079,7
EMP00175,Parinaaz Chokshi,60,Male,Customer Support,Support Executive,Masters,59486,40,Noida,17,Yes,3,5,5,3,21,0,4,10,23,3,3,No,Not Provided,27-05-2018,yuvaan74@sachar.com,6503533349,6
EMP00176,Keya Devan,44,Other,HR,HR Manager,Bachelors,89126,15,Delhi,18,No,4,2,3,3,19,6,11,1,3,5,2,No,Not Provided,15-10-2016,stuvan78@hotmail.com,4114537245,8
EMP00177,Hridaan Vyas,36,Female,Sales,Sales Executive,Masters,170647,16,Noida,24,No,2,4,3,4,77,4,14,13,6,5,2,No,Not Provided,05-12-2022,vivaankorpal@bhagat.biz,4475944296,8
EMP00178,Elakshi Vora,42,Other,Marketing,Marketing Manager,Bachelors,79289,12,Bangalore,30,No,1,2,2,3,9,2,15,12,20,3,2,No,Not Provided,15-04-2020,bhandarimamooty@doctor.net,6898214842,11
EMP00179,Aniruddh Rajan,55,Male,Finance,Accountant,Diploma,84574,28,Hyderabad,18,No,5,5,4,3,27,0,24,7,0,2,5,No,Not Provided,14-12-2022,ramarati@chatterjee-bhatnagar.com,3283158400,0
EMP00180,Zaina Bhandari,57,Male,Sales,Sales Executive,MBA,57743,33,Bangalore,2,No,5,1,2,3,33,0,2,14,25,4,5,No,Not Provided,01-02-2022,qghosh@hotmail.com,4123386088,12
EMP00181,Vidur Sidhu,40,Other,Sales,Sales Manager,Diploma,125296,19,Mumbai,20,No,3,1,3,1,36,6,19,1,22,3,4,No,Not Provided,03-07-2019,anyavirk@hotmail.com,8536805349,7
EMP00182,Heer Sandhu,41,Other,IT,Data Analyst,Masters,78054,15,Noida,10,No,2,2,4,1,34,5,25,4,21,4,1,Yes,"Poor Work Life Balance, Low Job Satisfaction, Manager Issues",14-07-2023,bajajshalv@sachar.info,4082856201,13
EMP00183,Amira Batta,44,Female,HR,HR Manager,MBA,70353,18,Pune,39,Yes,3,1,5,4,57,0,9,8,19,3,1,No,Not Provided,04-03-2020,karipriyansh@golla-dasgupta.com,7000690982,6
EMP00184,Yasmin Sanghvi,26,Male,Marketing,SEO Specialist,Diploma,102116,0,Bangalore,12,Yes,5,3,3,5,52,4,12,6,5,3,3,No,Not Provided,24-10-2020,zainasinghal@hotmail.com,2751671127,2
EMP00185,Hridaan Krishna,48,Other,Finance,System Admin,Diploma,173824,26,Chennai,17,No,1,1,5,4,73,2,6,9,25,5,1,No,Not Provided,23-11-2019,gatikgarde@grewal-bail.net,5105908231,9
EMP00186,Akarsh Dalal,52,Other,Customer Support,Customer Success Manager,Diploma,122564,27,Mumbai,10,Yes,4,5,5,2,49,9,18,14,12,3,5,No,Not Provided,06-07-2018,tiya46@yahoo.com,2254802885,8
EMP00187,Riaan Varghese,39,Other,HR,HR Manager,MBA,179695,14,Chennai,24,Yes,4,2,4,5,34,3,21,12,9,5,3,No,Not Provided,03-06-2020,nkonda@yahoo.com,7777579174,10
EMP00188,Dhanush Gour,44,Other,Not assigned,BI Developer,Bachelors,78449,24,Kolkata,25,No,1,3,4,2,35,0,3,11,17,2,3,No,Not Provided,15-02-2018,nbahri@bansal-madan.biz,6471156998,10
EMP00189,Shlok Ahuja,54,Other,Finance,Financial Analyst,Masters,118762,30,Chennai,26,Yes,3,5,1,4,65,6,12,11,16,3,3,No,Not Provided,18-05-2022,lsant@chhabra-lall.net,3906750025,9
EMP00190,Nirvaan Sabharwal,50,Male,IT,Software Engineer,Bachelors,128329,22,Bangalore,15,Yes,3,5,3,5,68,0,9,10,15,4,5,No,Not Provided,16-10-2018,zdalal@hotmail.com,2390663152,7
EMP00191,Lagan Khalsa,24,Male,Customer Support,Support Executive,Masters,130133,0,Mumbai,17,Yes,5,5,3,1,74,5,0,11,9,1,1,No,Not Provided,17-03-2026,routbhavin@bobal.com,2445827215,10
EMP00193,Kabir Goswami,35,Male,HR,HR Executive,MBA,32663,9,Noida,24,Yes,2,1,3,3,74,4,12,15,13,2,4,No,Not Provided,09-08-2019,ahluwaliaprisha@iyengar-varma.com,6616774814,10
EMP00194,Hrishita Dube,49,Other,Sales,Sales Manager,Diploma,155616,20,Noida,10,No,3,3,2,4,4,1,16,1,15,3,3,No,Not Provided,09-02-2021,nirvi23@gmail.com,2770003110,2
EMP00195,Mishti Ramanathan,40,Female,HR,Recruiter,Diploma,151257,16,Mumbai,38,No,5,3,3,5,50,2,5,11,2,2,3,No,Not Provided,06-12-2025,swable@bansal.com,4985128598,5
EMP00196,Samarth Rout,60,Female,Finance,Accountant,Bachelors,176107,36,Bangalore,37,Yes,5,3,1,4,17,0,3,7,2,4,1,No,Not Provided,05-04-2025,jivin65@yahoo.com,3135719689,10
EMP00197,Kimaya Tandon,25,Other,HR,Recruiter,Bachelors,116082,2,Hyderabad,37,Yes,2,3,4,2,20,0,8,14,22,1,3,No,Not Provided,01-10-2019,eshanibahl@hotmail.com,9722984915,10
EMP00198,Umang Dalal,24,Other,IT,Software Engineer,Bachelors,25422,0,Pune,3,Yes,4,5,1,1,14,2,13,2,20,4,1,No,Not Provided,31-03-2025,rameshzara@gmail.com,4584665965,9
EMP00199,Dhanuk Gaba,45,Male,HR,HR Executive,Diploma,130187,23,Hyderabad,27,No,7,4,3,5,77,9,16,6,3,1,4,No,Not Provided,26-08-2018,ishitadyal@yahoo.com,7774157880,3
EMP00200,Shlok Lala,36,Female,Customer Support,Support Executive,Bachelors,176540,13,Mumbai,36,Yes,3,3,2,5,72,9,12,4,5,4,3,No,Not Provided,26-07-2025,hmannan@dixit.com,5303299894,10
EMP00201,Mishti Bhandari,34,Female,Finance,Recruiter,Masters,124966,10,Delhi,38,Yes,2,2,5,4,70,8,10,13,15,1,3,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",16-10-2017,doramehul@yahoo.com,9507616392,13
EMP00202,Yakshit Deo,32,Other,Marketing,Marketing Manager,Diploma,165869,12,Chennai,14,No,5,4,2,5,2,4,11,3,24,3,3,No,Not Provided,21-01-2026,yohannanonkar@varghese.com,1928781437,2
EMP00203,Parinaaz Singhal,28,Female,HR,HR Manager,MBA,63541,0,Mumbai,30,Yes,5,5,1,3,53,6,15,7,14,1,1,No,Not Provided,17-07-2016,hayrezeeshan@madan.biz,2826678531,7
EMP00204,Reyansh Bhavsar,35,Male,Customer Support,Customer Success Manager,MBA,167742,15,Pune,8,No,4,1,2,4,24,9,18,10,14,3,3,No,Not Provided,13-01-2022,navyaagrawal@gmail.com,8006709251,9
EMP00205,Uthkarsh Bava,49,Female,HR,Recruiter,Bachelors,100772,28,Pune,34,No,1,5,5,1,63,10,17,7,24,5,1,No,Not Provided,08-04-2019,kanav56@hotmail.com,5242937779,11
EMP00206,Lakshit Wason,47,Male,Finance,Accountant,Diploma,29507,19,Delhi,18,No,4,3,3,3,24,8,0,12,3,2,1,No,Not Provided,19-08-2018,lraja@gmail.com,4564810564,6
EMP00207,Sara Mall,43,Male,IT,BI Developer,Bachelors,27232,17,Bangalore,13,Yes,5,1,1,3,55,0,13,9,5,1,4,No,Not Provided,08-02-2019,yakshitsane@gmail.com,9426985201,7
EMP00208,Umang Chauhan,39,Female,Sales,Sales Executive,Bachelors,120514,19,Kolkata,17,Yes,4,4,2,1,7,0,25,13,9,3,4,No,Not Provided,14-12-2023,samiha54@gmail.com,126714638,8
EMP00209,Ira Som,36,Female,Customer Support,Support Executive,Masters,34031,14,Kolkata,37,No,5,5,4,1,74,2,13,13,1,2,5,No,Not Provided,13-07-2018,rattanadah@gola.com,2900838164,5
EMP00210,Vidur Rattan,26,Female,HR,HR Executive,Bachelors,46030,0,Noida,31,No,1,4,3,2,40,4,15,13,8,2,5,No,Not Provided,28-04-2024,lkannan@gmail.com,6047011557,8
EMP00211,Hazel Chanda,59,Female,Customer Support,Customer Success Manager,MBA,114885,35,Pune,14,No,5,2,2,4,20,1,21,10,20,2,1,No,Not Provided,18-12-2023,ybaria@gmail.com,2050363060,7
EMP00212,Anay Gulati,29,Other,Sales,Sales Executive,MBA,78380,3,Mumbai,11,Yes,2,4,5,2,9,9,23,2,12,2,1,No,Not Provided,24-01-2023,anahikant@sibal.com,1998582559,9
EMP00213,Arhaan Sandal,27,Male,IT,Data Analyst,Diploma,68022,7,Bangalore,17,Yes,2,2,3,2,39,2,10,11,3,3,5,No,Not Provided,28-12-2017,sundaramtara@hotmail.com,155201251,12
EMP00214,Ishita Dua,53,Other,Sales,Business Development Associate,MBA,42199,27,Hyderabad,16,No,1,2,4,1,11,2,19,12,7,2,2,No,Not Provided,05-02-2021,badalkaul@hotmail.com,8229589242,10
EMP00215,Prerak Baria,50,Male,Sales,Business Development Associate,Diploma,92416,27,Kolkata,8,No,1,4,1,4,12,9,8,8,23,2,2,No,Not Provided,18-09-2017,inaaya-gola@gmail.com,2810106688,7
EMP00216,Rania Chowdhury,43,Female,Marketing,SEO Specialist,Bachelors,66688,17,Bangalore,29,Yes,5,2,5,5,72,0,20,11,9,3,2,No,Not Provided,06-09-2016,zaina81@gala-sachdeva.org,5288181071,8
EMP00217,Bhavin Dada,39,Female,Finance,Accountant,Bachelors,77978,14,Mumbai,13,Yes,2,5,3,1,72,2,17,10,23,2,1,No,Not Provided,17-11-2019,vmall@gmail.com,2231523972,9
EMP00218,Gatik Chhabra,30,Other,Marketing,SEO Specialist,Diploma,36639,4,Hyderabad,9,Yes,4,5,2,4,9,4,12,9,16,3,4,No,Not Provided,26-08-2024,ychaudry@toor.com,2013858948,4
EMP00219,Farhan Saini,22,Other,Sales,Sales Executive,Bachelors,90098,0,Mumbai,10,No,2,1,4,1,20,5,19,11,3,3,3,No,Not Provided,02-02-2023,madhupdoctor@verma.com,2725760037,12
EMP00220,Drishya Saini,55,Female,Operations,Supply Chain Analyst,MBA,53212,34,Hyderabad,12,No,5,2,1,1,30,4,23,8,25,2,3,No,Not Provided,13-12-2022,kimaya38@yahoo.com,1271669458,7
EMP00221,Dhanush Kala,43,Other,Customer Support,Customer Success Manager,Diploma,136682,19,Noida,19,No,1,2,4,3,32,7,8,15,2,2,4,No,Not Provided,08-06-2022,dhanukravi@kanda.org,7053023726,10
EMP00222,Anaya Sethi,53,Female,Customer Support,Customer Success Manager,Bachelors,76891,26,Mumbai,3,No,2,3,5,1,53,4,24,11,17,4,4,No,Not Provided,11-11-2020,vvala@gmail.com,4459559027,10
EMP00223,Samiha Ramaswamy,42,Female,Sales,Sales Executive,Diploma,178479,16,Noida,22,No,2,1,4,3,35,6,8,1,15,5,2,No,Not Provided,11-01-2019,vedika53@yahoo.com,4970248454,11
EMP00224,Yuvraj  Bhatt,47,Other,Not assigned,HR Manager,Masters,139887,19,Hyderabad,3,Yes,1,4,1,3,37,0,1,12,16,5,5,Yes,"Poor Work Life Balance, Overtime, High Stress",16-08-2024,ikant@sawhney.com,7507693017,14
EMP00225,Purab Chokshi,44,Other,Marketing,Content Strategist,Diploma,47506,19,Delhi,24,Yes,4,4,5,2,70,6,19,6,8,4,5,No,Not Provided,16-06-2025,tarandave@gmail.com,8331387877,9
EMP00226,Damini Sampath,45,Female,Finance,Financial Analyst,MBA,105399,19,Delhi,37,No,2,5,5,1,69,9,2,8,12,1,3,No,Not Provided,07-08-2024,shayak79@char.org,1310112650,10
EMP00227,Adira Bobal,51,Male,Operations,Supply Chain Analyst,Diploma,68512,21,Noida,18,No,3,2,5,5,78,1,9,15,18,4,4,No,Not Provided,05-05-2021,bhaminisidhu@gmail.com,8720911892,8
EMP00228,Krish Doctor,41,Male,Sales,Sales Executive,MBA,128612,13,Noida,27,Yes,1,2,1,4,3,3,10,12,0,3,3,Yes,"Poor Work Life Balance, Overtime, Low Job Satisfaction",27-02-2025,zoya92@anne.org,5693232958,13
EMP00229,Gatik Raval,32,Male,Sales,Business Development Associate,MBA,145585,2,Kolkata,28,No,3,2,4,1,29,10,1,3,16,4,1,Yes,"Low Job Satisfaction, Manager Issues, High Stress",12-09-2022,jayantdasgupta@gmail.com,124623392,13
EMP00230,Ritvik Dua,46,Male,Customer Support,Customer Success Manager,Masters,135664,16,Noida,23,No,4,3,1,3,0,6,18,14,2,5,5,No,Not Provided,28-05-2017,lsrinivasan@yahoo.com,6936305489,9
EMP00231,Zain Rastogi,30,Female,HR,Recruiter,Diploma,129992,3,Kolkata,34,No,4,4,3,5,75,2,14,8,24,5,3,No,Not Provided,10-01-2017,tiya50@rama.com,7428144171,4
EMP00232,Madhav Koshy,51,Female,Customer Support,Customer Success Manager,MBA,112295,31,Noida,10,Yes,3,5,2,5,62,0,23,9,3,5,5,No,Not Provided,09-09-2020,kannankrish@gmail.com,556540639,7
EMP00233,Dhruv Samra,22,Other,Customer Support,Customer Success Manager,Diploma,86012,0,Chennai,23,Yes,2,3,1,1,46,9,17,11,8,4,5,Yes,"Poor Work Life Balance, Overtime, Manager Issues",03-02-2026,hiran08@gmail.com,5264564642,16
EMP00234,Tiya Biswas,44,Other,Finance,Accountant,MBA,111192,15,Mumbai,17,No,1,2,1,3,52,3,20,10,16,2,3,No,Not Provided,08-09-2023,kabirvarghese@hotmail.com,1103035277,10
EMP00235,Zoya Wadhwa,26,Male,Marketing,Marketing Manager,Diploma,109551,2,Pune,17,Yes,4,3,1,5,65,6,13,9,22,4,4,No,Not Provided,01-10-2016,duanavya@yahoo.com,7336136471,9
EMP00236,Miraya Arya,44,Other,IT,Data Analyst,Diploma,27637,20,Pune,11,Yes,3,3,2,2,14,5,21,13,6,4,1,Yes,"Overtime, Manager Issues, High Stress",08-06-2025,wupadhyay@gmail.com,3679938835,13
EMP00237,Kiaan Bhatnagar,45,Other,Sales,Sales Manager,MBA,102614,16,Chennai,34,No,1,4,5,4,29,7,20,8,0,3,3,No,Not Provided,21-05-2022,baijukrishna@hotmail.com,7379972266,6
EMP00238,Rati Bora,43,Other,Marketing,Content Strategist,Bachelors,73444,15,Pune,17,Yes,5,3,1,4,76,5,5,8,7,3,2,No,Not Provided,10-02-2020,samraadira@chawla-raval.com,3900673479,8
EMP00239,Charvi Sehgal,55,Female,Customer Support,Support Executive,Bachelors,161299,34,Pune,2,Yes,1,3,4,1,48,2,2,5,23,2,2,No,Not Provided,13-08-2022,subramaniamaayush@yahoo.com,9610631876,9
EMP00240,Amani Mand,40,Female,Finance,Financial Analyst,MBA,36852,19,Bangalore,10,Yes,3,5,5,5,51,8,25,14,6,1,5,No,Not Provided,02-11-2023,ishaanraval@hotmail.com,3798972498,6
EMP00241,Yuvaan Krishnamurthy,44,Male,Operations,Operations Executive,Masters,94616,20,Noida,28,Yes,2,4,1,4,36,5,24,4,14,3,5,No,Not Provided,10-02-2022,purab06@yahoo.com,9221294901,10
EMP00242,Dhruv Chadha,27,Other,Customer Support,Support Executive,MBA,179490,0,Chennai,30,Yes,4,4,2,4,40,5,0,7,17,3,5,No,Not Provided,04-04-2021,chadhahridaan@korpal.com,276477340,9
EMP00243,Lagan Sagar,41,Male,Operations,Operations Executive,Diploma,64198,19,Delhi,26,Yes,5,5,4,2,76,6,23,2,21,1,3,No,Not Provided,02-07-2024,indrajitwason@wagle-rau.com,1506549154,7
EMP00244,Nitya Kothari,21,Male,Sales,Business Development Associate,MBA,122895,0,Mumbai,11,Yes,1,5,1,4,73,10,24,5,3,5,5,No,Not Provided,20-06-2025,aroraoorja@hotmail.com,1056509157,12
EMP00245,Aayush Barman,33,Female,Sales,Business Development Associate,MBA,120491,10,Delhi,40,Yes,3,5,1,3,1,9,15,11,0,1,3,No,Not Provided,12-08-2023,kimayacheema@chanda.com,9998373919,9
EMP00246,Emir Buch,57,Other,Finance,Finance Manager,Diploma,77441,32,Mumbai,16,No,3,4,4,3,64,8,22,5,23,3,1,No,Not Provided,10-09-2016,shamikmagar@krishnamurthy.com,818906194,2
EMP00247,Azad Suri,30,Male,Customer Support,Customer Success Manager,MBA,105882,1,Delhi,39,Yes,4,4,1,2,65,6,24,15,18,3,4,No,Not Provided,05-04-2025,sarmagokul@hotmail.com,2948817923,11
EMP00248,Indrajit Suri,43,Male,Marketing,Marketing Manager,Diploma,48099,20,Bangalore,28,No,5,5,4,5,17,6,6,11,24,4,1,No,Not Provided,31-08-2024,deshpandesamarth@dave.org,1162032738,8
EMP00249,Hazel Wason,41,Male,Marketing,Marketing Manager,Diploma,164801,19,Mumbai,39,Yes,4,2,5,1,20,2,9,8,12,4,3,No,Not Provided,28-02-2024,tdora@gmail.com,6070241394,11
EMP00250,Krish Mangal,37,Female,Customer Support,Support Executive,Masters,49906,9,Bangalore,26,No,2,5,4,4,51,0,24,14,9,3,5,No,Not Provided,24-09-2018,aniruddh82@johal.com,7043084623,6
